source_category,nsi_id,display_name,tags_brand,brand_wikidata,location_include,location_exclude,match_names_count,match_input_name,match_slug,match_status,matched_image_svg,matched_image_png
furniture,crateandbarrel-a5c7fa,Crate & Barrel,Crate & Barrel,Q5182604,us,,0,Crate & Barrel,crate-barrel,only_png,,crate-barrel.png
trade,crawford-4e950c,Crawford,Crawford,Q109826311,us,,1,Crawford,crawford,only_png,,crawford.png
houseware,crazyplastics-4abcbe,Crazy Plastics,Crazy Plastics,Q130596652,za,,0,Crazy Plastics,crazy-plastics,only_png,,crazy-plastics.png
ice_cream,creams-546be0,Creams,Creams,Q111811895,gb,,2,Creams,creams,only_png,,creams.png
restaurant,crepesandwaffles-7b5290,Crepes & Waffles,Crepes & Waffles,Q5184238,br|cl|co|ec|es|mx|pa|pe|ve,,0,Crepes & Waffles,crepes-waffles,only_png,,crepes-waffles.png
clothes,crewclothingcompany-7b1694,Crew Clothing Company,Crew Clothing Company,Q5184783,gb,,1,Crew Clothing Company,crew-clothing-company,only_png,,crew-clothing-company.png
mobile_phone,cricketwireless-ce3e5c,Cricket Wireless,Cricket Wireless,Q5184987,us,,0,Cricket Wireless,cricket-wireless,only_png,,cricket-wireless.png
fast_food,crispyking-33d36e,Crispy King,Crispy King,,ph,,0,Crispy King,crispy-king,no,,
shoes,crocs-9b62dc,Crocs,Crocs,Q926699,001,,0,Crocs,crocs,only_png,,crocs.png
clothes,cropp-049ecd,Cropp,Cropp,Q9196793,ba|bg|cz|ee|fi|hr|hu|kz|lt|lv|pl|ro|rs|si|sk|ua,ru,0,Cropp,cropp,only_png,,cropp.png
fast_food,crosstown-1abd07,Crosstown,Crosstown,Q109943342,gb-eng,,2,Crosstown,crosstown,only_png,,crosstown.png
books,crosswordbookstores-be6694,Crossword Bookstores,Crossword Bookstores,Q5188909,in,,0,Crossword Bookstores,crossword-bookstores,only_png,,crossword-bookstores.png
casino,crownresorts-683d57,Crown Resorts,Crown Resorts,Q1029724,au,,0,Crown Resorts,crown-resorts,no,,
pastry,crumblcookies-e06bde,Crumbl Cookies,Crumbl Cookies,Q106924414,ca|us,,0,Crumbl Cookies,crumbl-cookies,only_png,,crumbl-cookies.png
fast_food,crust-d43c69,Crust,Crust,Q100792715,au,,0,Crust,crust,only_png,,crust.png
pharmacy,cruzazul-235c18,Cruz Azul,Cruz Azul,Q62108219,ec,,2,Cruz Azul,cruz-azul,no,,
pharmacy,cruzverde-e06365,Cruz Verde,Cruz Verde,Q5856071,cl|co,,1,Cruz Verde,cruz-verde,only_png,,cruz-verde.png
convenience,cu-3b6392,CU,CU,Q12580836,kr|my,,1,CU,cu,only_png,,cu.png
supermarket,cubfoods-dde59d,Cub Foods,Cub Foods,Q5191916,us,,0,Cub Foods,cub-foods,only_png,,cub-foods.png
clothes,cubus-a91a7f,Cubus,Cubus,Q3439593,fi|no|se,,0,Cubus,cubus,only_png,,cubus.png
clothes,cuidadoconelperro-c4029f,Cuidado con el Perro,Cuidado con el Perro,Q113207167,mx,,0,Cuidado con el Perro,cuidado-con-el-perro,only_png,,cuidado-con-el-perro.png
kitchen,cuisinella-944de4,Cuisinella,Cuisinella,Q3007012,fr|tn,,0,Cuisinella,cuisinella,only_png,,cuisinella.png
pastry,cukierniacieslikowski-6e7edc,Cukiernia Cieślikowski,Cukiernia Cieślikowski,Q113232483,pl,,0,Cukiernia Cieślikowski,cukiernia-cieslikowski,only_png,,cukiernia-cieslikowski.png
pastry,cukierniaolsza-6e7edc,Cukiernia Olsza,Cukiernia Olsza,Q136687456,pl,,1,Cukiernia Olsza,cukiernia-olsza,only_png,,cukiernia-olsza.png
pastry,cukierniasowa-6e7edc,Cukiernia Sowa,Cukiernia Sowa,Q113232449,pl,,0,Cukiernia Sowa,cukiernia-sowa,only_png,,cukiernia-sowa.png
books,cultura-f3b31c,Cultura,Cultura,Q3007154,fr,,0,Cultura,cultura,only_png,,cultura.png
fast_food,cultures-e49d2e,Cultures,Cultures,Q64876898,ca,,0,Cultures,cultures,only_png,,cultures.png
fast_food,culvers-4d2ff4,Culver's,Culver's,Q1143589,us,,0,Culver's,culvers,only_png,,culvers.png
books,cumbooks-8d3b5b,CUM Books,CUM Books,Q128930625,za,,0,CUM Books,cum-books,only_png,,cum-books.png
convenience,cumberlandfarms-f1e40b,Cumberland Farms,Cumberland Farms,Q1143685,us,,0,Cumberland Farms,cumberland-farms,only_png,,cumberland-farms.png
chemist,curaproxsmileshop-419e7d,Curaprox Smile Shop,Curaprox Smile Shop,Q116868432,cz|sk,,0,Curaprox Smile Shop,curaprox-smile-shop,no,,
cinema,curzon-5b33a1,Curzon,Curzon,Q16953326,gb,,0,Curzon,curzon,only_png,,curzon.png
pharmacy,cvspharmacy-3ab288,CVS Pharmacy,CVS Pharmacy,Q2078880,us,,0,CVS Pharmacy,cvs-pharmacy,only_png,,cvs-pharmacy.png
chemist,cvspharmacy-437f3b,CVS Pharmacy,CVS Pharmacy,Q2078880,us,,0,CVS Pharmacy,cvs-pharmacy,only_png,,cvs-pharmacy.png
clothes,cyclegear-0a21d9,Cycle Gear,Cycle Gear,Q96202887,us,,0,Cycle Gear,cycle-gear,no,,
clothes,cyrillus-90f7b7,Cyrillus,Cyrillus,Q3009179,fx,,0,Cyrillus,cyrillus,only_png,,cyrillus.png
tea,czasnaherbate-2f47e9,Czas na Herbatę,Czas na Herbatę,Q123049012,pl,,0,Czas na Herbatę,czas-na-herbate,only_png,,czas-na-herbate.png
restaurant,cotebrasserie-9b5453,Côte Brasserie,Côte Brasserie,Q48699908,gb,,0,Côte Brasserie,cote-brasserie,no,,
supermarket,cotenature-94a8a9,Côté Nature,Côté Nature,Q90016283,fx,,0,Côté Nature,cote-nature,only_png,,cote-nature.png
garden_centre,cotenature-afed88,Côté Nature,Côté Nature,Q124649591,fx,,0,Côté Nature,cote-nature,only_png,,cote-nature.png
fast_food,cotesushi-11ef38,Côté Sushi,Côté Sushi,Q130731390,fx,,0,Côté Sushi,cote-sushi,only_png,,cote-sushi.png
books,carturesti-2e1569,Cărturești,Cărturești,Q12726202,md|ro,,0,Cărturești,carturesti,only_png,,carturesti.png
fast_food,coeurdeble-11ef38,Cœur de Blé,Cœur de Blé,Q95745666,fx,,0,Cœur de Blé,cur-de-ble,no,,
cafe,congcaphe-6f4c59,Cộng Cà Phê,Cộng Cà Phê,Q63864181,kr|vn,,1,Cộng Cà Phê,cong-ca-phe,only_png,,cong-ca-phe.png
clothes,cuahangthoitranganphuoc-099fcb,Cửa Hàng Thời Trang An Phước,Cửa Hàng Thời Trang An Phước,,vn,,0,Cửa Hàng Thời Trang An Phước,cua-hang-thoi-trang-an-phuoc,no,,
books,dandr-c24b88,D&R,D&R,Q27431235,tr,,0,D&R,d-r,only_png,,d-r.png
supermarket,dandwfreshmarket-dde59d,D&W Fresh Market,D&W Fresh Market,Q5203035,us,,0,D&W Fresh Market,d-w-fresh-market,only_png,,d-w-fresh-market.png
supermarket,dagostino-dde59d,D'Agostino,D'Agostino,Q20656844,us,,0,D'Agostino,dagostino,only_png,,dagostino.png
fast_food,dangelogrilledsandwiches-ea8dd1,D'Angelo Grilled Sandwiches,D'Angelo Grilled Sandwiches,Q5203069,us-ct.geojson|us-ma.geojson|us-me.geojson|us-nh.geojson|us-ri.geojson,,2,D'Angelo Grilled Sandwiches,dangelo-grilled-sandwiches,only_png,,dangelo-grilled-sandwiches.png
ice_cream,donofrio-93a72a,D'Onofrio,D'Onofrio,Q5203166,pe,,0,D'Onofrio,donofrio,only_png,,donofrio.png
cafe,doro-b6dfae,D'Oro,D'Oro,Q119134832,th,,0,D'Oro,doro,only_png,,doro.png
restaurant,dpdough-96af40,D.P. Dough,D.P. Dough,Q22008973,us,,0,D.P. Dough,d-p-dough,only_png,,d-p-dough.png
pharmacy,ds-996e17,D.S.,D.S.,Q117706829,ua,,6,D.S.,d-s,only_png,,d-s.png
supermarket,d1-271a34,D1,D1,Q43403418,co,,0,D1,d1,no,,
chemist,da-994f1e,DA,DA,Q4899756,nl,,5,DA,da,only_png,,da.png
restaurant,dagrasso-07fabc,Da Grasso,Da Grasso,Q11692586,pl,,0,Da Grasso,da-grasso,only_png,,da-grasso.png
pharmacy,darixana-b4bb31,Da'rixana,Da'rixana,,uz,,0,Da'rixana,darixana,no,,
supermarket,daglibrugsen-072052,Dagli'Brugsen,Dagli'Brugsen,Q12307017,dk,,1,Dagli'Brugsen,daglibrugsen,no,,
supermarket,dagwinkel-5811b5,Dagwinkel,Dagwinkel,Q2433706,nl,,0,Dagwinkel,dagwinkel,no,,
restaurant,dailysushi-d9e7a3,Daily Sushi,Daily Sushi,Q124374644,in,,0,Daily Sushi,daily-sushi,only_png,,daily-sushi.png
convenience,dailyyamazaki-652b3e,デイリーヤマザキ,Daily YAMAZAKI,Q5209392,jp,,1,Daily YAMAZAKI,daily-yamazaki,no,,
fast_food,dairyqueen-9b2018,Dairy Queen,Dairy Queen,Q1141226,001,pl,1,Dairy Queen,dairy-queen,only_png,,dairy-queen.png
variety_store,daiso-80c116,Daiso,Daiso,Q866991,ca|my,,0,Daiso,daiso,only_png,,daiso.png
variety_store,daisojapan-3b78c0,Daiso Japan,Daiso,Q866991,au|us,,1,Daiso,daiso,only_png,,daiso.png
convenience,daisymart-eea72f,Daisy Mart,Daisy Mart,Q61994934,ca,,0,Daisy Mart,daisy-mart,only_png,,daisy-mart.png
fast_food,daisys-72e24f,Daisy's,Daisy's,Q10466019,se,,0,Daisy's,daisys,no,,
convenience,dali-fb2210,Dali,Dali,Q119854219,ph,,0,Dali,dali,only_png,,dali.png
restaurant,dallasbbq-c32da1,Dallas BBQ,Dallas BBQ,Q122209839,us-ny-new_york_city.geojson,,0,Dallas BBQ,dallas-bbq,no,,
bakery,dallmeyersbackhus-3f448e,Dallmeyers Backhus,Dallmeyers Backhus,Q107719238,de,,0,Dallmeyers Backhus,dallmeyers-backhus,no,,
clothes,damart-ab5608,Damart,Damart,Q3012602,be|fx|lu,,0,Damart,damart,only_png,,damart.png
tea,dammannfreres-14c0a7,Dammann Frères,Dammann Frères,Q3012927,fr|it|ja|kr|lu,,0,Dammann Frères,dammann-freres,only_png,,dammann-freres.png
clothes,danjohn-d8c1ff,Dan John,Dan John,Q116304215,be|es|fx|it|me|mk|mt|rs,,0,Dan John,dan-john,only_png,,dan-john.png
alcohol,danmurphys-cb3c62,Dan Murphy's,Dan Murphy's,Q5214075,au,,0,Dan Murphy's,dan-murphys,no,,
clothes,dangerfield-2bb477,Dangerfield,Dangerfield,Q119220880,au|nz,,0,Dangerfield,dangerfield,only_png,,dangerfield.png
fast_food,danielsdonuts-d43c69,Daniel's Donuts,Daniel's Donuts,Q116147181,au,,0,Daniel's Donuts,daniels-donuts,only_png,,daniels-donuts.png
furniture,danskemobler-ac16b9,Danske Møbler,Danske Møbler,Q118464708,nz,,0,Danske Møbler,danske-mbler,no,,
convenience,darimart-f1e40b,Dari Mart,Dari Mart,Q5222675,us,,0,Dari Mart,dari-mart,only_png,,dari-mart.png
clothes,darjeeling-90f7b7,Darjeeling,Darjeeling,Q3016203,fx,,0,Darjeeling,darjeeling,only_png,,darjeeling.png
wine,darwinapl-7f7747,Darwina.pl,Darwina.pl,Q113308102,pl,,0,Darwina.pl,darwina-pl,no,,
pet,dasfutterhaus-f5d6d7,Das Futterhaus,Das Futterhaus,Q1167914,at|de,,1,Das Futterhaus,das-futterhaus,only_png,,das-futterhaus.png
clothes,dasmachtsinn-74806d,das macht SiNN,das macht SiNN,Q1291650,de,,1,das macht SiNN,das-macht-sinn,only_png,,das-macht-sinn.png
convenience,dashin-f1e40b,Dash In,Dash In,Q108809024,us,,0,Dash In,dash-in,only_png,,dash-in.png
bakery,datbackhus-3f448e,Dat Backhus,Dat Backhus,Q62093175,de,,0,Dat Backhus,dat-backhus,only_png,,dat-backhus.png
mobile_phone,datesmobile-0fdd33,DATES MOBILE,DATES MOBILE,Q116738009,sk,,0,DATES MOBILE,dates-mobile,only_png,,dates-mobile.png
books,dauntbooks-587203,Daunt Books,Daunt Books,Q5228057,gb-lon.geojson,,0,Daunt Books,daunt-books,only_png,,daunt-books.png
pharmacy,davaindiagenericpharmacy-95192b,Davaindia,Davaindia,Q126740400,in,,0,Davaindia,davaindia,only_png,,davaindia.png
restaurant,davannis-96af40,Davanni's,Davanni's,Q118583574,us,,1,Davanni's,davannis,only_png,,davannis.png
restaurant,daveandbusters-85c92c,Dave & Buster's,Dave & Buster's,Q5228205,ca|us,,1,Dave & Buster's,dave-busters,only_png,,dave-busters.png
fast_food,daveshotchicken-e4cf42,Dave's Hot Chicken,Dave's Hot Chicken,Q108292298,gb-eng|us,,0,Dave's Hot Chicken,daves-hot-chicken,only_png,,daves-hot-chicken.png
clothes,davidsbridal-0615dc,David's Bridal,David's Bridal,Q5230388,ca|us,,0,David's Bridal,davids-bridal,only_png,,davids-bridal.png
tea,davidstea-12e931,DavidsTea,DavidsTea,Q3019129,ca|us,,0,DavidsTea,davidstea,both,davidstea.svg,davidstea.png
convenience,daybyday-f6dc0a,day by day,day by day,Q48748765,fx,,0,day by day,day-by-day,only_png,,day-by-day.png
pharmacy,daylewispharmacy-b98d4f,Day Lewis Pharmacy,Day Lewis Pharmacy,Q62563772,gb,,1,Day Lewis Pharmacy,day-lewis-pharmacy,only_png,,day-lewis-pharmacy.png
convenience,daytoday-31620e,Day-Today,Day-Today,Q121435331,gb|ie,,0,Day-Today,day-today,only_png,,day-today.png
convenience,daytodayexpress-232829,Day-Today Express,Day-Today,Q121435331,gb,,0,Day-Today,day-today,only_png,,day-today.png
convenience,daybreak-cb4625,Daybreak,Daybreak,Q112901144,ie,,0,Daybreak,daybreak,only_png,,daybreak.png
fast_food,daylightdonuts-4d2ff4,Daylight Donuts,Daylight Donuts,Q48970508,us,,0,Daylight Donuts,daylight-donuts,only_png,,daylight-donuts.png
pharmacy,dbamozdrowie-cf61fb,Dbam o Zdrowie,Dbam o Zdrowie,Q62563833,pl,,2,Dbam o Zdrowie,dbam-o-zdrowie,only_png,,dbam-o-zdrowie.png
doityourself,dcm-dd401d,DCM,DCM,Q119658858,jp,,0,DCM,dcm,no,,
doityourself,dcmnicot-dd401d,DCMニコット,DCMニコット,Q11318834,jp,,0,DCMニコット,dcm,no,,
restaurant,deberen-2b67bf,De Beren,De Beren,Q57076079,nl,,0,De Beren,de-beren,only_png,,de-beren.png
bakery,deechtebakker-8eaf6b,De Echte Bakker,De Echte Bakker,Q16920716,nl,,0,De Echte Bakker,de-echte-bakker,only_png,,de-echte-bakker.png
clothes,defursac-819815,De Fursac,De Fursac,Q22248311,be|ch|fx|gb|lu,,0,De Fursac,de-fursac,only_png,,de-fursac.png
ice_cream,deijswinckel-e6af0f,De IJswinckel,De IJswinckel,Q121742239,nl,,0,De IJswinckel,de-ijswinckel,only_png,,de-ijswinckel.png
second_hand,dekringwinkel-04aeb6,De Kringwinkel,De Kringwinkel,Q55935433,be,,0,De Kringwinkel,de-kringwinkel,only_png,,de-kringwinkel.png
chocolate,deneuville-b0e734,De Neuville,De Neuville,Q106353063,fx,,0,De Neuville,de-neuville,only_png,,de-neuville.png
restaurant,depizzabakkers-2b67bf,De Pizzabakkers,De Pizzabakkers,Q124218622,nl,,0,De Pizzabakkers,de-pizzabakkers,only_png,,de-pizzabakkers.png
variety_store,dealz-01f38b,Dealz,Dealz,Q16942585,es|ie|pl,,0,Dealz,dealz,only_png,,dealz.png
fast_food,deananddavid-f9c825,dean&david,dean&david,Q66132404,at|ch|de|lu|qa,,0,dean&david,dean-david,only_png,,dean-david.png
confectionery,debeukelaerfactoryoutlet-2c21b2,DeBeukelaer Factory Outlet,DeBeukelaer,,de,,0,DeBeukelaer,debeukelaer,no,,
fast_food,debonairspizza-10dad6,Debonairs Pizza,Debonairs Pizza,Q65079407,ae|bw|ke|ls|mu|mw|mz|na|ng|sd|ss|sz|za|zm,,1,Debonairs Pizza,debonairs-pizza,only_png,,debonairs-pizza.png
sports,decathlon-7ad0c4,Decathlon (България),Decathlon,Q509349,bg,,0,Decathlon,decathlon,both,decathlon.svg,decathlon.png
sports,decathlon-968672,迪卡儂 Decathlon,Decathlon,Q509349,hk,,0,Decathlon,decathlon,both,decathlon.svg,decathlon.png
sports,decathlon-d7f1c6,Decathlon (Україна),Decathlon,Q509349,ua,,0,Decathlon,decathlon,both,decathlon.svg,decathlon.png
sports,decathlon-de6174,Decathlon,Decathlon,Q509349,001,bg|hk|ru|tw|ua|us,0,Decathlon,decathlon,both,decathlon.svg,decathlon.png
clothes,decimas-51a3e8,Decimas,Decimas,Q107262020,es|fx|pl|pt|ro,,0,Decimas,decimas,only_png,,decimas.png
furniture,decodom-d1803c,Decodom,Decodom,Q93267098,sk,,0,Decodom,decodom,only_png,,decodom.png
supermarket,deco-0cb133,Decò,Decò,Q65127915,it,,0,Decò,deco,only_png,,deco.png
books,dedalus-0c5adb,Dedalus,Dedalus,Q113308417,pl,,0,Dedalus,dedalus,only_png,,dedalus.png
doityourself,dedeman-8112dc,Dedeman,Dedeman,Q5249762,ro,,0,Dedeman,dedeman,only_png,,dedeman.png
cafe,deedeesfamilycafe-a89223,Dee Dee's Family Café,Dee Dee's Family Café,Q120645741,gb,,0,Dee Dee's Family Café,dee-dees-family-cafe,no,,
clothes,defacto-3937bd,DeFacto,DeFacto,Q6059861,001,,0,DeFacto,defacto,no,,
garden_centre,dehner-ca7541,Dehner,Dehner,Q1183029,at|de,,0,Dehner,dehner,only_png,,dehner.png
shoes,deichmann-9b62dc,Deichmann,Deichmann,Q664543,001,,1,Deichmann,deichmann,both,deichmann.svg,deichmann.png
trade,dek-8ec304,DEK,DEK,Q58205825,cz|sk,,1,DEK,dek,only_png,,dek.png
supermarket,dekamarkt-5811b5,DekaMarkt,DekaMarkt,Q2489350,nl,,0,DekaMarkt,dekamarkt,both,dekamarkt.svg,dekamarkt.png
restaurant,delfriscosdoubleeaglesteakhouse-96af40,Del Frisco's Double Eagle Steakhouse,Del Frisco's Double Eagle Steakhouse,Q23461481,us,,1,Del Frisco's Double Eagle Steakhouse,del-friscos-double-eagle-steakhouse,only_png,,del-friscos-double-eagle-steakhouse.png
fast_food,deltaco-4d2ff4,Del Taco,Del Taco,Q1183818,us,,0,Del Taco,del-taco,only_png,,del-taco.png
supermarket,delhaize-f276cb,Delhaize,Delhaize,Q1184173,be|lu,,0,Delhaize,delhaize,only_png,,delhaize.png
supermarket,proxydelhaize-f276cb,Proxy Delhaize,Delhaize,Q1184173,be|lu,,0,Delhaize,delhaize,only_png,,delhaize.png
convenience,shopandgo-7c93c4,Delhaize Shop & Go,Delhaize,Q1184173,be|lu,,3,Delhaize,delhaize,only_png,,delhaize.png
supermarket,delicia-7ef8c9,デリシア,Delicia,Q11283878,jp-20.geojson,,0,Delicia,delicia,only_svg,delicia.svg,
restaurant,deliciouspho-25949b,Delicious Pho,Delicious Pho,Q114794842,ca|gb-lon.geojson,,0,Delicious Pho,delicious-pho,no,,
pastry,delikana-97942d,Delikana,Delikana,Q130334843,cz|sk,,0,Delikana,delikana,only_png,,delikana.png
deli,delikateso-41e72f,Delikateso,Delikateso,Q134271304,sk,,0,Delikateso,delikateso,only_png,,delikateso.png
convenience,delikatesycentrum-95f41b,Delikatesy Centrum,Delikatesy Centrum,Q11693824,pl,,0,Delikatesy Centrum,delikatesy-centrum,no,,
supermarket,delikatesycentrum-9e6a6c,Delikatesy Centrum,Delikatesy Centrum,Q11693824,pl,,2,Delikatesy Centrum,delikatesy-centrum,no,,
convenience,delikatesypremium-95f41b,Delikatesy Premium,Delikatesy Premium,Q120147483,pl,,0,Delikatesy Premium,delikatesy-premium,only_png,,delikatesy-premium.png
convenience,delikatesysezam-95f41b,Delikatesy Sezam,Delikatesy Sezam,Q120173828,pl,,0,Delikatesy Sezam,delikatesy-sezam,no,,
fast_food,deliway-68a7b8,Deliway,Deliway,Q126195408,be,,0,Deliway,deliway,only_png,,deliway.png
clothes,delta-e991b5,Delta,Delta,Q2912754,il,,0,Delta,delta,only_png,,delta.png
convenience,deltasonic-e0f572,Delta Sonic,Delta Sonic,Q126914775,us-il.geojson|us-ny.geojson|us-pa.geojson,,1,Delta Sonic,delta-sonic,only_png,,delta-sonic.png
cinema,dendy-1a8a27,Dendy,Dendy Cinemas,Q22907727,au,,1,Dendy Cinemas,dendy-cinemas,no,,
pharmacy,denizeczanesi-ba5564,Deniz Eczanesi,Deniz Eczanesi,,tr,,0,Deniz Eczanesi,deniz-eczanesi,no,,
supermarket,denner-704edb,Denner,Denner,Q379911,ch|li,,0,Denner,denner,only_png,,denner.png
convenience,dennerexpress-07a460,Denner Express,Denner,Q379911,ch,,0,Denner,denner,only_png,,denner.png
supermarket,dennsbiomarkt-6367d0,Denns BioMarkt,Denns BioMarkt,Q48883773,at|de,,0,Denns BioMarkt,denns-biomarkt,only_svg,denns-biomarkt.svg,
restaurant,dennys-a531a3,Denny's,Denny's,Q1189695,001,jp,0,Denny's,dennys,only_png,,dennys.png
bakery,derbeck-7367b5,Der Beck,Der Beck,Q1192443,de-by.geojson,,0,Der Beck,der-beck,only_png,,der-beck.png
bakery,derbackereifler-3aeac5,Der Bäcker Eifler,Der Bäcker Eifler,Q130551734,de-he.geojson,,0,Der Bäcker Eifler,der-backer-eifler,only_png,,der-backer-eifler.png
bakery,derbackerruetz-2e087b,Der Bäcker Ruetz,Der Bäcker Ruetz,Q108266694,at,,1,Der Bäcker Ruetz,der-backer-ruetz,only_png,,der-backer-ruetz.png
bakery,dermann-2e087b,Der Mann,Der Mann,Q74356398,at,,0,Der Mann,der-mann,only_png,,der-mann.png
clothes,derimod-25fd8f,Derimod,Derimod,Q17373410,tr|us,,0,Derimod,derimod,only_png,,derimod.png
cosmetics,dermacol-85d8c2,Dermacol,Dermacol,Q67810810,cz|sk,,0,Dermacol,dermacol,only_png,,dermacol.png
pharmacy,dermaneczanesi-ba5564,Derman Eczanesi,Derman Eczanesi,,tr,,0,Derman Eczanesi,derman-eczanesi,no,,
clothes,despetitshauts-90f7b7,Des Petits Hauts,Des Petits Hauts,Q104197445,fx,,0,Des Petits Hauts,des-petits-hauts,only_png,,des-petits-hauts.png
clothes,desa-529415,Desa,Desa,Q17513880,gb|tr,,0,Desa,desa,only_png,,desa.png
furniture,designwithinreach-d2381d,Design Within Reach,Design Within Reach,Q110903326,mx|us,,0,Design Within Reach,design-within-reach,only_png,,design-within-reach.png
furniture,designersofas-94fffd,Designer Sofas,Designer Sofas,Q131695219,gb|ie,,1,Designer Sofas,designer-sofas,only_png,,designer-sofas.png
clothes,desigual-3937bd,Desigual,Desigual,Q83750,001,,0,Desigual,desigual,only_png,,desigual.png
supermarket,despar-0cb133,Despar,Despar,Q131344742,it,,0,Despar,despar,only_png,,despar.png
convenience,despar-271792,Despar,Despar,Q131344742,hu|it,,0,Despar,despar,only_png,,despar.png
supermarket,despensafamiliar-4ef027,Despensa Familiar,Despensa Familiar,Q61994849,gt|hn|sv,,0,Despensa Familiar,despensa-familiar,no,,
sports,desport-7ece8a,Desport,Desport,Q139730759,ru,,2,Desport,desport,no,,
clothes,destinationmaternity-0615dc,Destination Maternity,Destination Maternity,Q79051770,ca|us,,0,Destination Maternity,destination-maternity,only_png,,destination-maternity.png
seafood,deutschesee-955e0e,Deutsche See,Deutsche See,Q1204140,de,,0,Deutsche See,deutsche-see,only_png,,deutsche-see.png
pharmacy,devaeczanesi-ba5564,Deva Eczanesi,Deva Eczanesi,,tr,,0,Deva Eczanesi,deva-eczanesi,no,,
clothes,devernois-ab5608,Devernois,Devernois,Q98778444,be|fx|lu,,0,Devernois,devernois,only_png,,devernois.png
hifi,devialet-7a2989,Devialet,Devialet,Q3025419,001,,0,Devialet,devialet,only_png,,devialet.png
clothes,devred-7d7aaa,Devred,Devred,Q3025542,be|fr|ma,,0,Devred,devred,only_png,,devred.png
furniture,dfs-94fffd,DFS,DFS,Q5204927,gb|ie,,1,DFS,dfs,only_png,,dfs.png
cosmetics,di-d6be4d,Di,Di,Q122955082,be,,0,Di,di,no,,
supermarket,dia-675159,Dia,Dia,Q925132,ar|br|es,,3,Dia,dia,both,dia.svg,dia.png
convenience,diaandgo-dd9aae,Dia & Go,Dia & Go,Q925132,es,,0,Dia & Go,dia-go,both,dia-go.svg,dia-go.png
supermarket,diamarket-986a24,Dia Market,Dia Market,Q925132,001,,0,Dia Market,dia-market,both,dia-market.svg,dia-market.png
supermarket,dialprix-0513f1,Dialprix,Dialprix,Q129985291,es,,0,Dialprix,dialprix,only_png,,dialprix.png
fast_food,dibellassubs-cea589,DiBella's Subs,DiBella's Subs,Q5269976,us-ct.geojson|us-ky.geojson|us-mi.geojson|us-ny.geojson|us-oh.geojson|us-pa.geojson,,2,DiBella's Subs,dibellas-subs,only_png,,dibellas-subs.png
sports,dickshouseofsport-89ce6f,Dick's House of Sport,Dick's House of Sport,Q106317170,us,,0,Dick's House of Sport,dicks-house-of-sport,no,,
sports,dickssportinggoods-89ce6f,Dick's Sporting Goods,Dick's Sporting Goods,Q5272601,us,,1,Dick's Sporting Goods,dicks-sporting-goods,only_png,,dicks-sporting-goods.png
restaurant,dickeysbarbecuepit-96af40,Dickey's Barbecue Pit,Dickey's Barbecue Pit,Q19880747,us,,1,Dickey's Barbecue Pit,dickeys-barbecue-pit,only_png,,dickeys-barbecue-pit.png
